balance_id|date_id|account_id|currency_id|opening_balance|closing_balance|average_balance
11231|1096|67|3|480428.51|640401.21|560083.16
70917|697|81|2|264961.41|480973.07|540773.215
76942|1305|17|3|921703.53|627874.03|223975.26
49815|1766|1|3|278436.52|803785.17|605775.935
54793|1490|33|1|790757.99|787768.94|419646.74
8108|560|14|3|558987.35|425898.44|255026.12
72738|435|19|1|612246.25|913961.84|578404.765
52983|727|98|1|860596.6|412534.12|560399.215
69732|1021|48|2|308848.3|204529.51|557469.08
81159|1203|63|1|516149.0|273693.76|685596.62
29828|1439|15|1|20073.82|274241.42|415787.89
25776|656|62|2|660151.18|187550.99|798638.835
82773|1526|18|1|771110.41|751903.14|439015.045
34398|921|85|1|97699.27|299979.79|532290.135
83992|77|73|3|136161.4|6522.12|776525.735
8101|1034|59|3|790773.26|367045.61|433192.155
93423|1280|75|1|690865.06|517374.24|423841.88
7036|307|59|1|193378.51|850759.63|109195.025
50058|211|28|3|993544.14|957539.0|295463.26
31092|587|65|1|579645.37|304803.39|681645.605
33488|1391|16|3|103000.75|266578.59|784476.06
56279|498|71|3|131153.08|279498.92|273302.915
51863|308|64|2|762710.83|438596.18|688344.07
70011|226|10|3|654677.67|372223.95|187401.51
53259|46|31|2|182613.73|615410.42|393650.6
57466|1419|61|2|890667.91|410785.4|386605.14
77223|1501|87|3|98607.96|980475.24|438352.75
84264|440|12|3|41623.15|227610.1|650539.795
29332|410|14|1|661746.64|147528.37|271943.71
72788|1034|64|2|889340.92|687273.22|846133.685
63956|1308|87|1|944173.61|57318.82|135761.115
90027|1462|60|1|969814.33|844297.4|625616.29
60236|1775|20|3|266549.53|408900.95|890440.255
64463|1180|88|3|446545.88|766256.7|275905.765
97580|1213|34|1|986837.38|52496.08|271707.91
1608|582|27|1|95722.14|237007.78|626634.85
37544|334|45|1|595621.43|483005.97|166327.84
24319|1737|77|1|744905.65|242360.89|496109.455
2318|820|62|1|68738.76|609080.46|516856.495
97173|317|100|3|154231.76|272016.34|684161.94
49081|1080|26|1|610357.88|939897.04|544307.14
75297|195|7|3|302835.54|308412.16|401849.65
72138|1636|57|1|737249.72|148270.36|398757.605
39825|1077|98|1|471112.56|360928.68|321509.715
91950|1087|58|2|960857.34|272113.61|134153.13
25286|618|55|2|250590.64|991567.94|533807.83
94700|443|76|1|933005.67|689248.13|380229.765
16185|1772|51|3|906614.86|945075.61|583703.935
66749|38|98|1|862096.21|693702.19|505622.42
1950|521|15|1|768817.91|444084.66|607409.475
6456|461|12|3|322659.93|495322.42|952248.275
86346|534|93|3|35808.57|890842.09|454679.27
90369|44|88|2|694362.16|84384.78|274221.68
24355|895|67|2|426984.64|595079.56|700880.675
19343|860|6|3|768615.97|644563.0|558907.43
49181|396|20|3|553696.54|138441.19|616985.295
6731|724|41|3|244399.89|200343.99|543456.49
12482|1065|7|2|310495.94|61334.86|272286.485
6894|797|1|3|209579.15|976755.74|296489.51
3371|513|46|3|374411.5|187698.23|415362.11
3189|1636|52|1|577942.18|390224.83|791930.21
39983|299|3|2|133761.43|719449.63|752555.08
91701|1037|35|3|648439.75|442967.96|535278.58
24192|1024|47|1|800374.7|862536.46|218893.22
60441|488|52|2|191079.08|88502.18|532905.29
54656|1467|52|2|127479.79|605943.38|933623.09
8110|1099|20|3|355552.85|33732.11|291192.845
72462|1326|21|3|146218.43|388772.75|869031.45
68318|1588|92|1|47716.75|691442.98|599040.36
67911|421|35|1|9149.85|519121.04|498846.19
43478|1375|44|3|965488.38|677049.18|612760.455
64127|125|34|2|594466.52|380746.09|807596.95
27010|364|50|3|470336.12|332593.64|677565.665
31524|1478|67|1|808299.02|310634.91|384358.98
50343|67|13|2|927924.58|577522.92|426896.075
104|745|20|3|153821.45|167154.27|275418.765
48231|27|72|3|60291.75|61591.96|438476.48
70193|867|36|1|446818.87|347287.32|797001.005
20761|962|6|1|991766.33|187709.16|714846.31
44377|94|15|2|533628.55|957988.64|382682.005
74534|1385|96|3|99235.91|294174.35|722221.365
97981|1285|38|1|615113.89|542531.46|894667.265
39020|990|83|3|958520.84|675307.39|288356.19
38891|1495|8|1|616970.46|606648.89|813156.24
81866|1374|59|2|892359.59|581642.93|723046.855
37545|1265|79|1|500166.32|836666.13|359267.385
56348|385|99|1|387972.7|666025.9|597620.455
7817|222|19|3|218062.51|869489.23|604848.485
55411|1654|90|2|538310.25|621126.06|677814.26
97539|431|74|3|46228.68|927563.72|363368.27
92747|1607|57|1|392196.04|18837.0|861969.715
18795|79|54|2|639175.95|886975.77|791804.44
3238|751|36|1|877197.08|594283.98|637057.66
75593|204|97|1|487650.13|523125.22|361233.315
68344|1633|4|1|681656.98|463976.46|381011.955
73830|40|53|3|269578.57|599516.24|384900.87
61436|143|48|2|481899.89|774528.84|776305.355
55802|234|15|3|182161.51|754496.21|639171.945
92648|427|39|3|153724.45|40678.09|519738.865
55806|967|80|2|591489.51|466879.72|337691.49
79957|397|36|2|297213.23|531806.92|466345.705
10960|766|1|2|290509.64|618195.62|830243.175
89802|1024|33|1|972223.73|279706.67|213823.23
12110|328|44|3|609738.93|525880.93|496686.415
64563|330|97|2|951834.45|9278.65|416814.265
66381|470|11|3|246457.75|718710.43|424187.04
21958|1339|27|2|37377.4|585653.21|341921.615
41936|1676|83|1|394397.15|24466.48|341719.27
91268|947|21|1|815496.94|844608.12|883318.445
68186|1018|15|2|990390.65|787718.61|752082.675
78881|167|80|1|758322.04|262997.06|467860.635
39368|258|44|3|833779.87|955281.59|274809.24
73694|1266|100|3|523400.65|746151.51|573144.32
71351|237|9|2|672345.24|967350.93|591424.88
20992|632|39|1|930800.18|730424.66|719190.45
88979|1182|15|1|890611.34|386834.22|653256.68
62680|1483|68|1|28740.14|692992.58|499714.25
43662|224|11|2|477333.98|330039.68|574644.76
99548|444|72|2|622435.83|974430.24|252899.965
69681|434|36|3|547577.7|999730.28|452921.41
27574|513|30|1|442566.35|311396.59|198878.215
16676|1182|73|2|59774.35|57149.14|47423.84
35259|693|74|2|923335.31|844788.89|248162.14
27889|706|7|1|418788.77|73203.79|548612.645
59364|1127|28|3|409531.56|675098.43|201876.585
46663|898|8|3|616518.9|159860.44|370733.285
37893|757|48|3|516736.21|840184.45|382952.69
17584|1421|31|1|661271.85|977477.89|769636.16
76872|1360|22|3|864759.83|508538.86|453622.185
12359|695|61|3|306925.83|425990.54|356058.015
21618|949|76|3|812775.14|141760.28|288185.39
22162|922|15|2|359852.81|898225.04|426982.02
5924|1798|89|2|783591.71|558912.6|630884.165
25661|469|33|1|724892.96|684894.36|438936.45
51151|1813|83|3|99672.69|492757.21|377346.82
95529|1232|27|1|921126.9|224224.39|602751.625
78696|1516|6|2|791804.77|70180.89|187580.79
30242|1628|77|3|334862.76|202254.11|616744.5
62214|972|63|2|37995.79|890956.78|458292.35
10824|248|57|1|537491.51|381697.99|303350.645
76253|1600|89|3|840219.61|397970.6|638038.16
17045|954|75|3|484514.98|509368.75|432505.455
95573|432|78|1|482427.79|46531.81|876446.195
88102|481|57|3|445297.53|704334.08|504254.9
25189|1808|46|1|176054.35|184576.41|698662.31
59070|618|76|3|382821.89|155454.46|509954.98
51240|393|42|3|940163.05|408498.47|562920.85
30426|1319|97|2|987524.3|124185.69|430341.01
23885|977|3|1|854524.82|389292.22|798293.39
21896|1381|46|3|608157.78|461857.47|412450.295
4425|152|83|2|627794.0|665456.0|646662.355
40277|718|3|3|981003.7|447056.52|649960.835
21010|327|81|3|666532.35|716179.95|738894.03
72241|686|9|1|488995.38|34723.84|470447.015
44140|998|27|3|526577.6|114501.4|103603.925
55767|705|51|1|129587.27|240031.09|263297.74
52003|885|87|2|321876.22|147068.15|101386.975
39137|1152|19|1|103740.75|356091.35|481542.215
42536|247|24|2|286691.77|978038.66|573455.29
15985|1373|92|2|832074.73|659351.07|531855.985
64261|826|47|3|510102.13|372540.16|904952.135
84095|1478|10|1|765620.97|328035.44|129701.305
27293|476|59|1|758039.64|95343.62|336022.53
13583|1774|58|3|994609.28|85996.5|588534.1
29408|1175|90|1|825828.06|159106.44|534393.205
30843|1217|53|3|921639.13|715748.94|788031.72
52496|1636|83|3|367505.51|206811.29|270400.415
92043|857|41|3|295293.34|868349.02|316966.19
39710|1118|71|3|343134.15|345854.54|536106.775
39541|1176|28|3|281777.26|38032.96|726728.015
11343|1564|89|2|710815.5|39415.36|309956.375
95921|805|9|2|382316.08|564382.86|665492.255
25003|1620|62|2|336554.41|584753.74|945166.03
99820|290|61|3|388043.91|358052.54|628197.18
95859|1111|40|2|169121.9|479301.35|639703.385
35831|334|42|1|909346.13|438089.12|619490.505
62227|656|84|3|616814.59|142798.84|329416.285
18449|1659|91|3|389748.08|608883.28|570700.27
68736|1149|72|3|907403.75|831591.91|412131.045
19851|192|50|1|816869.59|791337.55|592826.65
24855|126|96|2|763239.26|952292.45|428564.52
21166|1634|54|2|600355.59|208978.62|646011.995
27045|846|34|3|949770.61|614375.41|410465.29
93862|1155|64|3|543135.3|866927.24|288303.0
51530|551|5|2|261343.66|775105.62|286363.895
86044|260|67|3|148333.2|138689.4|634931.08
90620|1511|31|3|853375.32|70690.51|391931.42
50267|526|9|1|729580.68|757862.06|493501.575
30502|576|20|2|307536.88|815555.39|410012.305
87220|590|32|3|603570.71|267842.71|393724.75
11628|301|30|1|678841.93|469219.94|437840.76
20190|512|54|2|895182.71|751356.81|490545.81
65299|872|33|1|949717.43|299201.81|612874.365
86622|1483|68|3|502415.06|135381.63|385154.175
1958|164|44|3|629381.42|668618.98|473066.755
86627|896|18|2|575832.52|608912.56|591908.275
78985|122|8|2|175799.93|646727.59|450598.335
10637|90|67|1|176750.21|227067.72|646001.03
57356|870|20|1|474182.97|506784.84|231097.315
80300|614|85|2|64122.32|824297.14|471428.615
59999|177|85|3|833494.56|401.44|545516.48
97526|394|74|2|110218.78|601807.04|501128.615
90983|1344|49|2|443782.39|158045.78|341544.355
93241|349|94|1|638117.34|843752.65|69699.935
58766|497|39|1|415692.96|829993.62|457906.725
8437|1397|55|3|169598.31|267576.39|595370.87
17820|226|22|3|685000.93|399577.88|259787.665
21394|1330|26|2|458069.23|697843.02|379491.72
94027|80|27|2|697548.79|400344.05|529721.175
31375|724|54|3|141028.66|656296.65|715069.45
19414|701|41|3|720495.79|802259.63|308730.79
41958|710|49|1|901319.83|940922.85|639701.835
49581|160|89|2|163671.85|185609.4|610335.94
72907|1795|7|2|316746.28|555289.64|691723.825
40584|1716|3|1|409544.57|49710.07|583424.385
37166|1756|70|2|280106.54|755210.64|462357.6
89449|1744|2|1|861110.15|612860.86|706801.785
30583|1384|9|3|511679.63|195797.34|99329.97
58356|719|45|1|624006.19|162846.49|258261.175
65658|1162|14|3|554100.68|290649.9|473544.78
78010|1487|20|1|227513.6|195107.52|373337.12
94780|1178|38|2|79783.34|747213.13|365688.025
12528|1573|7|1|694103.02|762817.62|664390.44
3024|861|53|3|243071.6|685222.03|291198.75
6221|1325|60|1|67273.84|93805.2|243404.725
69152|151|12|2|837671.98|564940.53|247110.62
29790|206|31|3|827108.79|40597.03|501860.225
53893|695|96|3|791769.0|754621.73|167667.225
49018|766|20|2|683755.68|618705.56|293974.095
15355|1233|40|1|580259.36|524214.98|896010.67
19960|822|6|3|269192.84|599961.69|734638.755
94245|253|51|1|427067.26|836214.37|249859.12
92085|1058|82|3|728854.13|658316.06|660477.68
96024|750|15|2|123542.33|887851.0|648790.27
93537|1491|22|1|607611.73|571316.37|617359.975
4168|605|45|1|790058.97|52816.35|263102.68
4967|1266|8|1|778006.01|679296.23|245918.785
77114|20|50|3|736300.46|658740.17|374138.37
39658|1481|62|2|486281.79|851326.5|371476.495
2221|1370|55|1|230061.14|446955.26|764225.435
84806|1512|29|3|598006.24|698376.41|619126.13
60436|722|40|1|114431.17|518483.75|383878.67
33282|800|70|2|577391.96|548214.64|345656.73
90084|184|56|1|976073.18|254089.8|173120.415
64262|825|24|2|100787.77|739200.31|759358.06
65792|765|23|3|706256.78|11081.12|681825.15
75165|1759|12|2|730606.62|545694.33|730141.03
68129|1652|73|3|790233.57|652355.48|317715.445
61225|1699|97|3|173579.93|44686.76|382182.4
67484|1535|93|1|457920.14|147692.2|819435.875
52480|1146|56|2|313267.42|25049.43|913032.53
58372|391|28|2|530561.19|714030.59|179515.49
86693|177|85|2|628433.47|857737.39|651843.945
16718|1789|66|1|686041.49|512165.72|406813.03
59156|693|75|2|394439.47|831775.85|694405.165
41396|577|3|3|925306.42|4821.53|608831.255
30672|1091|49|1|692313.13|971407.82|572122.305
68625|422|16|2|381464.18|454663.71|916291.9
74363|937|56|2|435249.13|296985.35|677980.82
58584|417|14|2|342789.19|188369.54|274344.525
28905|731|52|1|343395.96|151476.32|870309.915
17863|1638|18|2|389703.13|658944.98|185923.285
88538|1688|9|3|576102.84|866524.13|682539.12
67508|346|54|3|195639.54|505875.83|625914.49
30960|193|41|2|44886.9|465450.04|398799.955
89986|533|60|3|676829.49|935796.91|503857.1
39198|1635|29|1|405468.95|195081.97|222080.225
80154|1719|77|3|634341.03|233468.64|361749.465
7043|469|46|3|577393.44|75179.94|600722.565
92244|884|5|2|534204.71|125596.14|697404.655
63770|1221|1|1|5748.93|366951.9|175127.04
11120|370|14|2|438830.65|175225.97|487855.44
93140|903|23|3|430740.78|853416.13|335957.655
40697|1753|1|3|434695.3|773710.54|660221.395
47036|177|65|2|638304.3|849031.24|213002.525
10143|1689|93|1|702146.87|337590.59|405904.9
22099|913|52|3|701403.42|777778.59|601992.735
7840|1327|3|1|653787.81|552942.17|142955.62
89333|1459|4|1|861425.22|526144.15|465844.775
20045|1645|23|2|308404.07|28886.32|384410.115
33517|669|60|3|104603.46|836931.62|551104.105
22402|33|41|3|903610.99|993131.29|579729.09
57306|513|50|3|677797.47|263796.34|721801.265
7285|997|84|2|642061.54|16909.38|432168.115
32475|1443|36|3|587360.68|52638.74|333828.695
31527|1339|24|1|248987.35|61577.07|469377.58
73819|1503|28|2|262069.6|39785.17|381596.945
83167|178|46|2|805556.06|388673.75|575613.31
56467|1814|83|2|612329.73|66498.51|777692.865
60649|1690|57|2|744739.22|945250.0|579522.57
55454|1451|78|3|901459.26|190146.74|647067.23
1928|731|40|1|797999.13|634888.68|716712.27
82480|78|89|2|941536.29|553487.3|418230.945
48200|845|100|3|944649.73|379362.22|807286.5
74415|140|83|1|582018.09|51761.72|573271.7
65178|655|6|2|7173.6|224665.82|551012.935
87880|1266|33|3|411116.01|713050.08|705494.9
32589|1762|36|1|65702.65|254049.44|661212.28
20523|993|72|2|146649.25|123210.23|670827.78
3908|1824|88|1|376109.24|300470.57|314429.575
99947|465|5|3|767718.84|334539.54|391010.205
15903|1116|33|1|45014.2|40070.83|257899.62
77299|661|17|3|545106.81|626791.5|414679.59
77258|269|78|1|825786.5|755872.27|494593.5
82433|1350|8|1|548060.05|608845.36|414606.17
47349|483|5|2|836651.0|159389.09|583123.23
97522|1401|92|2|484099.68|184310.12|661191.05
63588|514|86|1|292819.13|782058.5|376157.505
74788|1490|27|3|580808.67|803504.26|683831.095
71990|488|9|1|835477.97|510088.77|542459.02
95945|1803|70|2|618396.94|15003.85|458714.72
73326|1605|12|1|889880.79|258235.68|121630.97
4655|1253|56|1|686960.12|983575.1|693430.855
70879|976|40|3|358574.4|390572.72|472004.41
21663|771|68|1|70617.66|485476.44|666302.99
15322|236|47|3|825314.13|358547.67|639141.22
82060|842|84|2|41709.54|809831.1|858713.055
30764|1701|50|2|874186.18|889865.05|552019.415
84088|1603|58|2|363546.63|475214.66|858332.78
84915|1484|49|3|987740.83|353665.31|583523.475
24884|807|66|3|597236.34|955946.87|427086.525
67645|1027|31|3|32509.88|212027.1|443606.52
53620|1761|62|1|843234.81|517695.14|402972.105
75678|301|62|3|893290.0|582017.35|813286.025
81987|328|42|1|946698.66|388049.94|370823.22
19770|1801|84|2|134974.08|779601.21|670677.12
85115|1184|50|1|463268.9|850668.33|384416.155
70438|1060|91|1|289805.09|905045.97|764209.105
21766|86|28|2|736281.55|355072.73|453251.235
50965|742|29|2|475298.29|918929.3|591971.93
13689|1341|13|1|483122.74|677125.31|379032.715
15988|892|54|2|152753.66|345722.25|138320.88
4399|846|92|1|64706.81|754561.3|541894.72
2940|496|12|3|295767.36|913561.29|554941.67
66500|864|26|1|98143.49|357080.35|279010.975
45219|1165|87|3|507322.38|111046.77|302326.725
17104|1425|62|2|983050.57|554314.27|658515.385
32789|542|29|2|418110.72|484829.41|573385.035
61797|342|20|1|829172.35|492852.79|147296.105
95319|693|7|3|70347.44|923463.99|610308.79
51224|168|33|1|487580.38|385204.6|215809.295
57908|879|11|2|697735.72|138169.27|727787.6
98564|1126|59|3|241193.39|500726.9|461168.095
44633|713|64|2|76537.11|583250.3|362868.42
91718|1093|36|3|330167.92|262315.2|351774.205
71638|442|68|3|611949.34|757093.23|337023.48
21981|251|68|1|832122.59|206506.43|592591.35
12517|1066|28|1|281406.07|312286.86|416270.375
55009|1445|93|1|129536.1|540744.09|378468.55
47772|1418|28|1|583742.19|634310.49|157183.445
78772|1309|33|2|50979.73|507155.48|578429.59
2815|1728|14|1|714164.81|438236.92|405906.455
10330|1754|43|1|944873.09|190744.51|441724.4
98589|443|70|2|782608.9|809084.65|462040.805
98050|1796|56|1|346046.32|322051.15|835024.05
34273|210|38|3|869819.6|529850.47|540542.125
43940|864|84|2|959806.44|677841.25|564543.585
73534|1005|43|2|341428.7|690848.48|309413.65
59974|179|9|3|883600.06|887291.85|112133.695
15004|1728|81|2|762366.72|843516.21|461753.43
51452|631|8|2|108512.93|687145.09|682442.345
14622|1475|86|2|901576.26|52929.42|558550.655
91882|465|19|1|463311.07|290598.11|422948.74
96724|1019|73|3|746417.85|793703.11|105259.295
9682|1723|22|3|691712.86|508479.19|654220.555
10133|24|27|3|2912.54|301666.79|649282.415
5654|116|92|2|715721.78|393944.54|957182.725
4820|1605|10|1|566379.47|219795.32|249801.54
22903|306|6|2|956363.54|212740.79|172566.935
20526|1317|60|2|870434.45|704500.52|301767.565
42954|1750|85|2|250271.9|531394.43|492634.155
70938|1577|54|2|887030.27|413417.67|631637.11
89456|1676|37|1|155160.27|680828.33|524180.22
33816|1038|23|1|841535.57|146171.2|626256.84
47295|800|5|2|64181.06|284972.76|672264.46
38739|1075|41|3|501973.63|471897.94|579871.01
67448|1409|75|2|51065.47|257186.73|383349.89
10054|29|3|2|548143.5|724529.01|603207.29
72454|349|39|3|517204.86|10767.47|833382.655
24770|667|1|3|298608.48|643477.9|185583.885
12489|1763|67|1|995538.93|923449.37|816321.4
92908|463|55|1|418223.45|923714.11|491022.42
52716|871|75|2|801206.83|230839.55|525234.515
61939|137|2|3|67005.36|206157.77|812370.87
78153|118|66|3|209142.77|910764.59|331413.81
74985|573|55|1|867442.65|750866.7|460303.41
66323|707|70|3|151343.73|574107.33|535318.02
49502|434|16|3|743176.46|825330.79|691250.79
66599|461|9|1|977686.28|630984.52|220574.47
91352|1040|23|1|399542.93|205159.3|687848.465
89000|366|8|2|200138.72|769447.29|386499.235
64090|237|28|1|451555.71|232845.1|557231.05
51807|903|29|2|727590.57|738326.17|177795.185
49373|583|1|2|590626.33|748428.21|308003.3
20642|1661|77|3|8521.21|684764.22|318958.935
59464|1582|42|1|187309.59|154683.58|926154.085
83798|1622|56|3|998870.53|283590.58|518099.715
29343|1145|69|2|482352.84|231590.89|394435.67
58862|821|67|1|667353.95|39170.35|457009.94
95286|1356|48|2|571711.48|537948.05|882236.075
43139|1154|44|1|821881.52|8012.23|555262.495
93247|612|25|2|962337.01|919781.07|877825.105
2267|647|9|3|272237.41|86116.71|128584.725
37040|1484|40|1|852501.68|581156.84|599431.39
